# step Etot Epot T p 
35995000 -4242.4667 -5208.7848 306.9908 -626.7683 
36000000 -4277.9026 -5216.2281 298.0978 -339.0608 
36005000 -4247.3402 -5223.1114 309.9939 -790.8825 
36010000 -4262.0915 -5194.7682 296.3032 -529.2166 
36015000 -4281.9708 -5187.8171 287.7794 -117.6237 
36020000 -4273.1047 -5232.4997 304.7914 76.8782 
36025000 -4256.8537 -5200.7799 299.877 -233.8936 
36030000 -4302.5078 -5239.8855 297.7967 -150.5763 
36035000 -4274.0026 -5202.1985 294.8797 -106.9099 
36040000 -4203.2285 -5184.7178 311.8105 -600.3467 
36045000 -4267.2119 -5201.681 296.8726 -473.5119 
36050000 -4195.8489 -5155.934 305.0106 -147.873 
36055000 -4317.1123 -5237.5658 292.42 -489.2587 
36060000 -4305.1119 -5249.3921 299.9895 -70.6868 
36065000 -4294.4373 -5250.9342 303.8706 -83.7149 
36070000 -4268.4718 -5233.5973 306.6119 -1055.5873 
36075000 -4257.6846 -5209.9593 302.5293 -509.4206 
36080000 -4305.0816 -5262.9233 304.2979 -590.9225 
36085000 -4264.3244 -5214.2303 301.7768 -48.0995 
36090000 -4253.6477 -5203.0247 301.6087 426.4494 
36095000 -4261.3858 -5187.0858 294.0868 101.9374 
36100000 -4322.8847 -5263.9781 298.9771 -549.4721 
36105000 -4223.2835 -5162.0071 298.2242 -107.1103 
36110000 -4287.5462 -5216.2562 295.043 256.4871 
36115000 -4234.9721 -5199.6741 306.4774 135.5776 
36120000 -4204.4196 -5183.5479 311.0605 -215.7924 
36125000 -4258.0079 -5222.0998 306.2835 353.3484 
36130000 -4250.5309 -5224.6258 309.4614 97.3469 
36135000 -4217.1423 -5147.0667 295.4288 223.072 
36140000 -4217.5937 -5170.4342 302.7091 -352.8571 
36145000 -4288.8804 -5218.786 295.4228 -59.3321 
36150000 -4281.8654 -5199.7264 291.5964 -443.2528 
36155000 -4282.2204 -5219.2971 297.701 -240.1571 
36160000 -4271.9744 -5232.6589 305.201 -604.1801 
36165000 -4274.6581 -5229.3008 303.2816 354.0555 
36170000 -4321.3028 -5202.3053 279.8867 -497.3073 
36175000 -4353.8971 -5275.3073 292.7239 -588.7924 
36180000 -4292.2189 -5249.9962 304.2775 -123.4397 
36185000 -4287.1295 -5218.9232 296.0227 -736.7137 
36190000 -4212.8272 -5169.5159 303.9316 115.1924 
36195000 -4276.9919 -5243.0824 306.9185 -482.9036 
36200000 -4211.4409 -5197.4816 313.2565 -85.238 
36205000 -4174.8491 -5149.8954 309.7636 -95.8975 
36210000 -4245.5391 -5178.4797 296.387 -479.8926 
36215000 -4253.6371 -5209.9926 303.8257 -138.4902 
36220000 -4214.8479 -5176.2795 305.4384 417.3026 
36225000 -4261.3133 -5197.9526 297.5621 542.1658 
36230000 -4248.5474 -5201.9039 302.873 155.1839 
36235000 -4300.0568 -5217.7085 291.5299 218.002 
36240000 -4248.1536 -5186.7213 298.1747 -163.4754 
36245000 -4321.3989 -5238.9569 291.5001 -470.7678 
36250000 -4153.8111 -5174.9975 324.4219 73.0477 
36255000 -4285.6883 -5247.0521 305.4169 -762.78 
36260000 -4281.7374 -5236.2879 303.2523 -262.9627 
36265000 -4277.501 -5197.3356 292.2234 -550.1501 
36270000 -4368.9702 -5282.7809 290.3096 -570.5211 
36275000 -4325.8457 -5235.8576 289.1028 -417.5559 
36280000 -4374.579 -5309.1681 296.9107 -417.7907 
36285000 -4195.9589 -5180.5483 312.7954 -577.9953 
36290000 -4257.1704 -5184.5158 294.6095 704.237 
36295000 -4278.3564 -5219.0449 298.8485 -207.0124 
36300000 -4248.3209 -5205.6178 304.1248 -123.9398 
36305000 -4243.0082 -5198.2712 303.4787 -555.061 
36310000 -4234.6233 -5210.8654 310.1435 -329.1085 
36315000 -4322.7005 -5235.2121 289.8969 -671.595 
36320000 -4346.534 -5244.1536 285.1658 -224.4373 
36325000 -4262.4455 -5226.0872 306.1405 -160.7548 
36330000 -4319.9376 -5242.7294 293.1629 -38.5049 
36335000 -4269.7995 -5189.3504 292.1332 -511.7059 
36340000 -4264.9494 -5170.0347 287.5377 499.8508 
36345000 -4234.0252 -5177.461 299.7213 -313.255 
36350000 -4276.9145 -5216.5298 298.5075 -411.5259 
36355000 -4221.5865 -5207.0809 313.0829 125.1331 
36360000 -4331.2505 -5260.2245 295.1269 -142.3299 
36365000 -4285.1913 -5182.8677 285.1839 -352.7204 
36370000 -4298.0545 -5257.5971 304.8383 -521.19 
36375000 -4230.443 -5219.266 314.1404 -226.0035 
36380000 -4211.2987 -5165.034 302.9933 -272.6829 
36385000 -4291.0491 -5250.1424 304.6955 -325.7644 
36390000 -4292.6368 -5212.9716 292.3823 -1008.9995 
36395000 -4263.9234 -5217.8747 303.0619 -888.7402 
36400000 -4320.9634 -5231.0194 289.1168 -538.3487 
36405000 -4290.1261 -5225.8861 297.2827 -244.3931 
36410000 -4211.812 -5177.6719 306.8452 389.4653 
36415000 -4218.929 -5157.2815 298.1064 -556.1628 
36420000 -4303.0061 -5243.5283 298.7956 270.7485 
36425000 -4226.9694 -5181.1089 303.1217 64.6862 
36430000 -4272.1095 -5214.0797 299.2557 -745.434 
36435000 -4286.0602 -5223.1972 297.7202 -215.6218 
36440000 -4229.4046 -5172.9802 299.7657 208.6523 
36445000 -4217.1155 -5162.8773 300.4602 328.1827 
36450000 -4390.7444 -5299.6946 288.7655 -108.0901 
36455000 -4188.4498 -5150.1954 305.5381 95.8377 
36460000 -4358.4773 -5263.3775 287.4788 -349.7247 
36465000 -4350.2656 -5262.3369 289.757 -709.6191 
36470000 -4211.3058 -5172.1358 305.2472 43.1871 
36475000 -4316.4066 -5192.1896 278.2286 445.959 
36480000 -4255.7522 -5236.0661 311.4371 -31.2214 
36485000 -4350.5051 -5264.1293 290.2504 -526.6615 
36490000 -4274.8917 -5232.3029 304.1611 28.979 
36495000 -4196.8148 -5144.2808 301.0016 -124.543 
36500000 -4253.5929 -5217.2047 306.131 -312.8902 
36505000 -4204.78 -5190.9307 313.2914 408.5112 
36510000 -4253.7057 -5198.8475 300.2632 101.5181 
36515000 -4238.8437 -5181.5359 299.485 353.3312 
36520000 -4235.1 -5186.3823 302.214 -292.0481 
36525000 -4294.155 -5265.7777 308.676 -637.2511 
36530000 -4266.7667 -5183.5858 291.2654 -49.1107 
36535000 -4316.7064 -5220.1392 287.0127 -482.152 
36540000 -4251.734 -5182.9754 295.8472 -114.7986 
36545000 -4249.405 -5183.8038 296.8503 109.1701 
36550000 -4323.6593 -5230.4624 288.0834 -654.1405 
36555000 -4262.201 -5182.4647 292.3597 -156.7298 
36560000 -4252.2019 -5194.0838 299.2276 -101.5616 
36565000 -4267.5399 -5200.783 296.4831 -730.4974 
36570000 -4256.1563 -5211.2386 303.4213 -578.5521 
36575000 -4355.5285 -5252.79 285.0521 -130.4684 
36580000 -4231.133 -5157.2288 294.2125 22.1231 
36585000 -4240.8459 -5193.0527 302.5077 12.5287 
36590000 -4208.4674 -5186.6386 310.7564 356.3499 
36595000 -4238.4482 -5188.3396 301.7722 -25.9002 
36600000 -4269.1066 -5228.5163 304.796 338.9438 
36605000 -4238.976 -5157.9851 291.9611 -421.7446 
36610000 -4209.5452 -5163.7895 303.155 -717.0973 
36615000 -4230.1121 -5187.5653 304.1745 -163.864 
36620000 -4296.0739 -5235.8693 298.5647 -312.4582 
36625000 -4258.8551 -5188.0985 295.2125 -672.6143 
36630000 -4290.0816 -5270.5546 311.4876 -94.6153 
36635000 -4234.2813 -5181.0151 300.769 -141.6801 
36640000 -4255.0032 -5157.4414 286.6967 27.2542 
36645000 -4200.1099 -5125.9768 294.1398 -73.3652 
36650000 -4191.6358 -5170.7848 311.067 307.1056 
36655000 -4316.6798 -5264.9804 301.2668 -211.0465 
36660000 -4274.7372 -5220.973 300.6108 39.5946 
36665000 -4272.7336 -5233.6671 305.2801 286.7481 
36670000 -4282.8328 -5200.087 291.4036 37.0562 
36675000 -4230.6843 -5199.6311 307.8259 -461.5343 
36680000 -4259.3237 -5217.8341 304.5103 27.7659 
36685000 -4282.0714 -5214.7939 296.3177 -851.9658 
36690000 -4290.7271 -5220.4723 295.3719 -471.7214 
36695000 -4298.9649 -5270.476 308.6406 -17.1531 
36700000 -4289.8925 -5218.835 295.1169 -10.1442 
36705000 -4246.7365 -5206.684 304.9669 -235.4774 
36710000 -4307.9952 -5198.5765 282.9299 -338.7357 
36715000 -4231.2133 -5145.5821 290.4869 -235.6764 
36720000 -4216.9074 -5116.4533 285.7778 -93.2428 
36725000 -4220.5034 -5152.6445 296.133 -419.3615 
36730000 -4346.6081 -5270.9107 293.6428 -896.9809 
36735000 -4260.7928 -5209.3399 301.3451 -481.0406 
36740000 -4250.5984 -5189.3476 298.2324 -122.0241 
36745000 -4264.2126 -5193.7657 295.3108 -362.641 
36750000 -4265.8051 -5209.4758 299.7959 249.8127 
36755000 -4250.9848 -5212.5396 305.4775 -473.7145 
36760000 -4208.1751 -5185.3378 310.436 -94.4403 
36765000 -4261.4483 -5195.977 296.8916 -530.9605 
36770000 -4332.2886 -5248.865 291.1883 -773.0957 
36775000 -4315.9828 -5233.5492 291.5028 -40.2059 
36780000 -4373.0976 -5250.9871 278.8978 -463.097 
36785000 -4307.3376 -5238.8961 295.9479 -219.3332 
36790000 -4292.1793 -5223.807 295.97 -811.6611 
36795000 -4201.7917 -5162.6773 305.2649 -180.7278 
36800000 -4286.0177 -5210.1701 293.5951 -335.1447 
36805000 -4325.7015 -5243.1017 291.45 209.6725 
36810000 -4262.4839 -5216.9448 303.2239 985.4153 
36815000 -4268.4647 -5223.3168 303.3481 -599.061 
36820000 -4316.3329 -5190.4879 277.7114 -435.7216 
36825000 -4173.0038 -5129.6503 303.9182 19.1767 
36830000 -4302.4563 -5229.019 294.3608 -367.2692 
36835000 -4273.7347 -5205.6433 296.0592 194.0365 
36840000 -4252.7907 -5220.5354 307.444 27.2737 
36845000 -4239.5337 -5180.7759 299.0244 -568.7376 
36850000 -4241.0344 -5202.8881 305.5725 59.3064 
36855000 -4275.6555 -5188.5201 290.0091 -274.7366 
36860000 -4259.9923 -5198.0678 298.0183 237.137 
36865000 -4271.9256 -5234.1687 305.6962 -281.418 
36870000 -4293.1011 -5229.4612 297.4734 -663.4967 
36875000 -4249.4286 -5189.1497 298.5411 127.6602 
36880000 -4225.4346 -5173.5347 301.2031 -41.456 
36885000 -4239.4265 -5207.4246 307.5245 -187.0069 
36890000 -4250.1012 -5177.3814 294.5888 474.6817 
36895000 -4292.9139 -5256.6762 306.1788 -331.275 
36900000 -4238.8766 -5187.0871 301.2382 266.8427 
36905000 -4219.7679 -5140.7956 292.6024 -18.2587 
36910000 -4273.0749 -5214.9082 299.2122 41.855 
36915000 -4268.4391 -5215.3033 300.8104 15.879 
36920000 -4331.2142 -5241.8306 289.2948 -102.32 
36925000 -4305.1115 -5231.8121 294.4046 -80.1678 
36930000 -4296.1636 -5241.7399 300.4013 -207.6 
36935000 -4312.9671 -5209.8515 284.9323 -722.245 
36940000 -4241.064 -5193.2452 302.4996 -294.4439 
36945000 -4263.6132 -5228.0583 306.3957 683.6141 
36950000 -4270.4942 -5226.9481 303.857 259.2971 
36955000 -4252.2259 -5186.63 296.852 -33.0947 
36960000 -4247.5421 -5193.4063 300.4927 -3.5886 
36965000 -4302.783 -5244.5128 299.1793 -647.0394 
36970000 -4305.4344 -5234.4768 295.1486 297.6435 
36975000 -4241.0153 -5160.871 292.2301 -364.4999 
36980000 -4205.8873 -5148.622 299.4985 -13.097 
36985000 -4342.0632 -5239.7536 285.1884 -561.6001 
36990000 -4261.6734 -5196.7139 297.0541 -154.5508 
36995000 -4281.3203 -5191.0419 289.0106 523.2983 
37000000 -4218.0742 -5150.6524 296.2719 -127.5245 
37005000 -4238.2474 -5203.6545 306.7014 -601.7297 
37010000 -4266.666 -5203.136 297.5083 223.805 
37015000 -4304.3271 -5242.5683 298.071 -752.996 
37020000 -4216.7016 -5190.0604 309.2275 -592.9737 
37025000 -4303.7632 -5223.7451 292.2702 61.2865 
37030000 -4304.2268 -5222.6316 291.7691 -415.4012 
37035000 -4273.2447 -5219.2602 300.5408 -286.4322 
37040000 -4272.7612 -5171.1951 285.4246 -253.8586 
37045000 -4258.5991 -5188.9806 295.574 -697.0042 
37050000 -4283.4536 -5205.0591 292.786 -473.3071 
37055000 -4320.6107 -5224.3481 287.1094 -224.4879 
37060000 -4334.3629 -5264.7704 295.5823 -132.2745 
37065000 -4307.6829 -5223.5324 290.9573 211.1724 
37070000 -4231.892 -5206.1502 309.5133 -125.4867 
37075000 -4181.663 -5127.3147 300.4253 249.4279 
37080000 -4282.4391 -5233.6995 302.2071 -235.6392 
37085000 -4205.3686 -5129.948 293.7308 -314.5519 
37090000 -4195.7573 -5138.2401 299.4185 -182.1021 
37095000 -4244.2998 -5197.789 302.9151 -864.1823 
37100000 -4284.4196 -5202.5018 291.6666 -314.1665 
37105000 -4318.0666 -5273.2346 303.4485 -545.0021 
37110000 -4334.0882 -5279.2789 300.2788 -323.3698 
37115000 -4250.4047 -5172.2412 292.8594 -334.7358 
37120000 -4326.1322 -5269.0069 299.543 -173.2373 
37125000 -4247.4505 -5176.2507 295.0717 -579.6663 
37130000 -4287.0058 -5219.9419 296.3856 -322.2753 
37135000 -4257.3983 -5238.4835 311.6821 113.0751 
37140000 -4278.6068 -5197.9502 292.0673 -74.1264 
37145000 -4276.0724 -5228.1896 302.4793 -291.9442 
37150000 -4312.03 -5248.4133 297.4808 -125.1123 
37155000 -4379.9148 -5239.6475 273.1295 -777.4274 
37160000 -4230.2253 -5183.2303 302.7613 -228.8683 
37165000 -4288.2128 -5231.612 299.7096 -458.5202 
37170000 -4299.7835 -5243.0602 299.6707 -176.2898 
37175000 -4276.5218 -5202.4744 294.167 -37.0986 
37180000 -4322.5481 -5221.9656 285.7371 -529.0794 
37185000 -4304.2651 -5205.485 286.3096 27.8515 
37190000 -4214.9618 -5165.4487 301.9613 -314.8429 
37195000 -4268.4581 -5212.1261 299.795 -566.9954 
37200000 -4250.9401 -5198.7969 301.1258 -108.6427 
37205000 -4264.0289 -5171.6764 288.3517 -82.4408 
37210000 -4268.6409 -5227.3564 304.5755 -547.4982 
37215000 -4253.9232 -5206.7555 302.7065 -1120.0735 
37220000 -4231.5572 -5150.8861 292.0627 -453.218 
37225000 -4272.5132 -5231.3034 304.5992 -100.029 
37230000 -4339.0918 -5236.6178 285.1361 -421.5151 
37235000 -4286.2762 -5181.8591 284.5188 -403.0085 
37240000 -4285.9295 -5197.7709 289.684 34.684 
37245000 -4253.9299 -5191.355 297.8117 -704.4205 
37250000 -4298.7984 -5222.2279 293.3655 -93.4377 
37255000 -4292.1813 -5235.1172 299.5625 -116.5485 
37260000 -4289.0887 -5235.1718 300.5623 -265.2267 
37265000 -4290.1747 -5241.6491 302.2751 183.3163 
37270000 -4332.9152 -5238.0536 287.5545 -242.1821 
37275000 -4268.9621 -5192.9032 293.528 -931.5757 
37280000 -4250.8073 -5197.1813 300.6547 186.585 
37285000 -4291.8617 -5231.9878 298.6698 -155.7835 
37290000 -4256.4069 -5178.3367 292.889 158.9497 
37295000 -4350.6371 -5279.4337 295.0705 -83.952 
37300000 -4300.6122 -5185.7127 281.1887 -452.0373 
37305000 -4201.4676 -5168.3867 307.1817 94.4487 
37310000 -4227.1224 -5164.6693 297.8504 -39.5762 
37315000 -4211.0869 -5131.2016 292.3124 -183.2835 
37320000 -4311.9189 -5222.9772 289.4352 -896.8261 
37325000 -4300.5719 -5235.2648 296.9437 -315.6444 
37330000 -4275.0062 -5246.8125 308.7343 130.9155 
37335000 -4231.2408 -5183.0849 302.3925 -242.3827 
37340000 -4334.3216 -5217.0296 280.4286 -406.7195 
37345000 -4272.4256 -5202.7919 295.5692 4.0888 
37350000 -4263.0215 -5196.1015 296.4313 -285.8887 
37355000 -4258.4912 -5225.5731 307.2334 -555.2982 
37360000 -4257.3842 -5221.3047 306.2291 353.1535 
37365000 -4295.9899 -5220.3018 293.6458 -403.8941 
37370000 -4221.4818 -5180.9848 304.8257 686.1994 
37375000 -4279.7225 -5225.2947 300.4 75.6563 
37380000 -4264.7421 -5187.2623 293.0766 -557.6668 
37385000 -4271.7758 -5198.0421 294.2667 -490.1319 
37390000 -4284.249 -5225.226 298.9401 -313.752 
37395000 -4257.3656 -5191.5454 296.7807 129.0436 
37400000 -4229.8973 -5188.8326 304.6453 233.8904 
37405000 -4185.1452 -5134.2909 301.5352 178.4692 
37410000 -4310.7514 -5227.0295 291.0935 -52.8426 
37415000 -4260.8546 -5176.8751 291.0117 -276.8751 
37420000 -4242.3498 -5193.041 302.0262 -693.3054 
37425000 -4270.5505 -5244.0212 309.2631 1.5282 
37430000 -4253.3682 -5187.0334 296.6173 -274.029 
37435000 -4271.2447 -5196.5439 293.9594 -849.3735 
37440000 -4272.2134 -5231.9031 304.885 245.3426 
37445000 -4243.2369 -5148.3581 287.5491 -493.8472 
37450000 -4231.6108 -5175.0846 299.7333 -935.9164 
37455000 -4307.4376 -5225.487 291.6563 -383.9412 
37460000 -4278.331 -5228.2037 301.7662 -374.2168 
37465000 -4285.6614 -5226.176 298.7932 -800.7292 
37470000 -4199.1606 -5126.9433 294.7484 -77.8568 
37475000 -4216.1495 -5201.7384 313.1129 -174.1103 
37480000 -4254.2127 -5187.6674 296.5504 -775.5387 
37485000 -4250.4883 -5187.0412 297.5346 -595.8099 
37490000 -4361.1337 -5265.5245 287.317 -124.7697 
37495000 -4355.7604 -5302.3551 300.7248 -652.032 
37500000 -4230.9777 -5183.3117 302.5482 -710.4348 
37505000 -4308.068 -5224.627 291.1828 -351.901 
37510000 -4330.2023 -5267.1193 297.6503 -519.8441 
37515000 -4321.0273 -5242.3694 292.7023 -168.2628 
37520000 -4261.0469 -5174.8657 290.3122 -834.6199 
37525000 -4251.9981 -5230.746 310.9396 -474.1441 
37530000 -4293.3246 -5207.8646 290.5413 -367.1402 
37535000 -4318.9251 -5274.4872 303.5737 -745.253 
37540000 -4324.122 -5255.3701 295.8494 -467.4516 
37545000 -4275.6681 -5209.3179 296.6123 110.6412 
37550000 -4299.3918 -5241.2702 299.2265 -518.0138 
37555000 -4285.1949 -5253.9233 307.7565 -196.1582 
37560000 -4250.4231 -5219.5029 307.8682 74.3081 
37565000 -4294.8217 -5233.751 298.2896 -1176.435 
37570000 -4254.0051 -5214.5317 305.1509 -169.2701 
37575000 -4299.913 -5251.5435 302.3247 -782.3227 
37580000 -4327.0741 -5260.6888 296.6012 374.2095 
37585000 -4321.5811 -5268.7651 300.9121 343.5002 
37590000 -4237.516 -5197.2515 304.8995 -287.9893 
37595000 -4284.7215 -5220.1998 297.1932 -989.2089 
37600000 -4292.0236 -5239.1258 300.8861 -295.5281 
37605000 -4238.5557 -5182.4809 299.8767 -485.901 
37610000 -4280.2478 -5213.722 296.5566 -299.5224 
37615000 -4224.6011 -5162.7809 298.0515 -477.4189 
37620000 -4250.9386 -5218.3497 307.338 -127.6446 
37625000 -4271.556 -5229.1234 304.2108 -9.4655 
37630000 -4333.2352 -5220.5102 281.8795 -46.3684 
37635000 -4209.6931 -5168.7858 304.6953 794.7996 
37640000 -4303.1277 -5223.2103 292.3022 165.2612 
37645000 -4245.7712 -5202.0357 303.7968 -724.4754 
37650000 -4305.9422 -5209.7887 287.1441 -370.9225 
37655000 -4242.2652 -5185.6929 299.7187 176.5443 
37660000 -4216.497 -5185.755 307.9248 -232.6206 
37665000 -4243.9458 -5187.3357 299.7067 -43.8243 
37670000 -4320.8428 -5229.165 288.566 -113.6465 
37675000 -4292.5461 -5234.4052 299.2203 -343.303 
37680000 -4302.2823 -5250.8493 301.3514 -182.0742 
37685000 -4267.8615 -5173.0516 287.5709 324.8109 
37690000 -4330.1198 -5256.416 294.2762 -182.8837 
37695000 -4300.762 -5222.0358 292.6806 -517.5691 
37700000 -4264.2806 -5210.8518 300.7174 80.9263 
37705000 -4230.9535 -5164.7174 296.6486 359.8419 
37710000 -4270.6373 -5205.2656 296.9232 -450.2653 
37715000 -4189.1125 -5144.8785 303.6385 -136.5495 
37720000 -4304.9483 -5208.1093 286.9263 -717.5061 
37725000 -4365.4725 -5241.3012 278.2431 -4.8858 
37730000 -4229.9423 -5176.7026 300.7774 651.3624 
37735000 -4317.9001 -5236.5804 291.8567 -306.0375 
37740000 -4312.2632 -5246.4875 296.7949 -28.7345 
37745000 -4252.3281 -5179.2989 294.4905 -278.4151 
37750000 -4214.3163 -5172.4522 304.3913 -502.9179 
37755000 -4289.5887 -5185.316 284.5647 256.3391 
37760000 -4274.7907 -5192.6691 291.6019 23.1319 
37765000 -4217.2031 -5181.0317 306.1999 -312.3798 
37770000 -4273.5086 -5191.9451 291.7792 -632.1718 
37775000 -4302.1313 -5224.8794 293.149 305.4371 
37780000 -4325.2816 -5265.901 298.8265 -243.4312 
37785000 -4280.1011 -5172.5926 283.5367 -63.5928 
37790000 -4264.4399 -5208.8986 300.0462 -435.0821 
37795000 -4309.0253 -5219.6213 289.2884 414.7182 
37800000 -4222.7643 -5185.0716 305.7166 -436.2736 
37805000 -4229.9094 -5166.3777 297.5078 -98.5622 
37810000 -4197.6564 -5158.9487 305.3941 -560.5061 
37815000 -4253.2339 -5178.1144 293.8264 -345.834 
37820000 -4250.5822 -5198.8511 301.2567 -858.7915 
37825000 -4237.3104 -5210.9059 309.3027 -186.6564 
37830000 -4231.3515 -5194.7179 306.053 -375.1534 
37835000 -4310.1501 -5253.0189 299.5412 198.7367 
37840000 -4231.0549 -5197.0514 306.8886 106.7921 
37845000 -4227.6671 -5184.9569 304.1225 99.7542 
37850000 -4275.5644 -5227.2708 302.3488 -152.4657 
37855000 -4154.1424 -5146.2394 315.1805 537.0014 
37860000 -4260.576 -5222.0638 305.4562 -123.5871 
37865000 -4307.3498 -5217.8847 289.269 -780.8236 
37870000 -4296.6809 -5213.6732 291.3204 -483.7542 
37875000 -4246.1231 -5199.1541 302.7696 -439.9442 
37880000 -4277.3469 -5225.3829 301.1827 -815.4252 
37885000 -4293.0733 -5248.6659 303.5834 321.7626 
37890000 -4248.5346 -5189.7159 299.005 -699.7259 
37895000 -4221.4964 -5195.8493 309.5434 -445.5364 
37900000 -4314.052 -5255.6297 299.131 -417.5847 
37905000 -4237.7154 -5188.9217 302.1899 143.982 
37910000 -4201.6001 -5166.1062 306.4151 -501.234 
37915000 -4251.9598 -5160.8165 288.7358 260.4799 
37920000 -4308.8327 -5231.7652 293.2076 -410.7613 
37925000 -4275.269 -5234.7418 304.8161 -477.7942 
37930000 -4291.6552 -5240.1948 301.3427 -737.2781 
37935000 -4294.5727 -5231.7567 297.7351 -591.0008 
37940000 -4312.0911 -5247.0427 297.0259 -436.7724 
37945000 -4296.7699 -5231.1166 296.8337 -791.891 
37950000 -4287.9492 -5234.9379 300.85 -122.2787 
37955000 -4264.1173 -5196.8752 296.329 -335.0406 
37960000 -4312.3236 -5247.9871 297.2521 -912.6902 
37965000 -4248.8657 -5179.1022 295.528 -352.7084 
37970000 -4256.9267 -5197.605 298.8452 -221.0409 
37975000 -4253.5707 -5174.9235 292.7057 700.7243 
37980000 -4247.3131 -5220.6384 309.2169 -73.3417 
37985000 -4252.2537 -5202.7191 301.9545 104.9358 
37990000 -4225.3812 -5199.6712 309.5234 39.9858 
37995000 -4294.873 -5200.2868 287.642 -291.3211 
38000000 -4298.4878 -5248.0579 301.6701 -375.6338 
38005000 -4213.4466 -5177.6022 306.3038 585.9844 
38010000 -4230.957 -5155.5629 293.7392 481.2536 
38015000 -4207.7247 -5183.1024 309.8689 -302.6549 
38020000 -4278.948 -5252.0206 309.1366 9.6846 
38025000 -4284.9596 -5214.7056 295.3721 -648.2199 
38030000 -4264.3648 -5186.7502 293.0337 -535.547 
38035000 -4224.7218 -5171.6035 300.816 -105.9684 
38040000 -4245.3248 -5190.7389 300.3498 -219.4976 
38045000 -4323.1227 -5243.7027 292.4602 -539.0651 
38050000 -4225.8658 -5168.997 299.6245 -250.1896 
38055000 -4246.9143 -5206.9169 304.9844 -655.9113 
38060000 -4272.2523 -5226.6666 303.209 70.4656 
38065000 -4280.7616 -5260.7165 311.3231 -878.8349 
38070000 -4244.739 -5174.9092 295.5069 3.7625 
38075000 -4255.3875 -5211.0611 303.6091 -116.9918 
38080000 -4301.8307 -5269.5065 307.4221 -747.4588 
38085000 -4260.993 -5208.3735 300.9745 368.9274 
38090000 -4268.2778 -5199.228 295.7547 -884.3729 
38095000 -4275.3789 -5220.5968 300.2874 -5.2121 
38100000 -4316.2158 -5235.1562 291.9393 -75.0269 
38105000 -4272.3671 -5207.9692 297.2326 -681.2992 
38110000 -4273.9766 -5207.2532 296.4938 -244.8127 
38115000 -4303.7747 -5203.0733 285.6993 -185.9284 
38120000 -4254.3428 -5179.0687 293.7773 -380.257 
38125000 -4268.5305 -5216.0001 301.0028 17.3567 
38130000 -4256.5968 -5235.6698 311.0429 118.3882 
38135000 -4302.3791 -5195.0562 283.5957 104.5047 
38140000 -4258.5143 -5230.8305 308.8963 -663.945 
38145000 -4303.7403 -5239.0489 297.1393 -434.7641 
38150000 -4250.5142 -5213.8274 306.0362 -547.3123 
38155000 -4236.2123 -5187.1791 302.1138 105.5511 
38160000 -4260.0801 -5181.1507 292.616 -601.3458 
38165000 -4280.0741 -5256.204 310.1079 -393.0293 
38170000 -4272.9074 -5218.8143 300.5063 -782.9226 
38175000 -4217.9174 -5172.7017 303.3266 -765.0041 
38180000 -4221.1775 -5173.6935 302.606 231.6389 
38185000 -4218.2999 -5174.254 303.6982 203.3635 
38190000 -4327.9828 -5262.0625 296.7489 -492.2034 
38195000 -4257.2282 -5205.8097 301.356 -462.6638 
38200000 -4334.0622 -5226.2184 283.4302 -530.8551 
38205000 -4240.7363 -5195.3015 303.257 -194.2185 
38210000 -4275.9842 -5182.0646 287.8538 -1144.2031 
38215000 -4274.845 -5215.0456 298.6935 -822.7912 
38220000 -4255.8121 -5198.0537 299.3419 -83.6925 
38225000 -4244.933 -5201.7993 303.988 146.7339 
38230000 -4296.5832 -5261.0503 306.4028 -299.8298 
38235000 -4251.9188 -5197.9088 300.5327 27.2256 
38240000 -4270.958 -5191.4138 292.4207 -492.9749 
38245000 -4267.1435 -5200.758 296.6011 -647.9719 
38250000 -4218.4268 -5201.7169 312.3826 24.4389 
38255000 -4273.8781 -5238.1106 306.3282 -205.7646 
38260000 -4224.8672 -5183.8086 304.6473 17.3252 
38265000 -4260.3367 -5221.6391 305.3973 387.752 
38270000 -4235.7364 -5212.3607 310.265 317.3883 
38275000 -4265.1014 -5210.1629 300.2378 -133.9521 
38280000 -4276.7598 -5229.2886 302.61 94.0524 
38285000 -4277.1415 -5190.2478 290.0858 96.4453 
38290000 -4280.5941 -5215.893 297.1363 -637.3064 
38295000 -4342.994 -5252.7 289.0056 -405.8944 
38300000 -4300.5273 -5234.3597 296.6703 -339.9144 
38305000 -4230.6272 -5229.7627 317.4166 764.9821 
38310000 -4228.5552 -5151.6552 293.2608 89.0424 
38315000 -4301.3549 -5211.4587 289.132 -561.278 
38320000 -4261.6484 -5186.0017 293.6589 -605.8819 
38325000 -4305.7224 -5252.2984 300.7189 -1185.2303 
38330000 -4304.2734 -5221.2579 291.3179 -93.9425 
38335000 -4317.5272 -5230.8339 290.1495 -793.4456 
38340000 -4256.6814 -5198.0702 299.071 211.2152 
38345000 -4307.5789 -5256.3585 301.4189 -73.6011 
38350000 -4289.3681 -5219.4206 295.4695 -412.6373 
38355000 -4204.7233 -5172.7947 307.5478 -38.0493 
38360000 -4342.0186 -5250.3093 288.556 -856.1039 
38365000 -4336.3406 -5275.2342 298.2783 -597.2899 
38370000 -4283.2129 -5210.9251 294.726 -815.1281 
