# step Etot Epot T p 
87220000 -4190.7509 -5140.1587 301.6185 284.7389 
87225000 -4263.7588 -5180.7945 291.3342 -355.8605 
87230000 -4277.9195 -5235.8939 304.34 167.549 
87235000 -4257.8225 -5208.862 302.1369 -489.2101 
87240000 -4234.5761 -5197.8321 306.018 449.8939 
87245000 -4307.5897 -5242.7776 297.101 -707.0129 
87250000 -4339.7721 -5260.4809 292.5011 189.2453 
87255000 -4198.1107 -5144.521 300.6663 427.1655 
87260000 -4259.5601 -5217.7511 304.4088 97.4641 
87265000 -4266.1552 -5242.085 310.0443 -347.7114 
87270000 -4309.8104 -5261.1651 302.237 -102.0473 
87275000 -4244.242 -5173.0485 295.0737 -15.8075 
87280000 -4256.6799 -5213.6507 304.0212 -124.0248 
87285000 -4280.521 -5194.3363 290.3111 -809.744 
87290000 -4215.649 -5187.3783 308.7099 -602.1645 
87295000 -4282.5157 -5212.7682 295.5331 -1080.5374 
87300000 -4248.4581 -5207.1691 304.5741 -98.3619 
87305000 -4294.1544 -5247.1549 302.7599 -415.2429 
87310000 -4325.212 -5239.7078 290.5273 -273.5111 
87315000 -4202.6409 -5174.6958 308.8133 357.9406 
87320000 -4297.4296 -5243.9017 300.6859 -523.3518 
87325000 -4282.1732 -5221.9856 298.5701 -323.4594 
87330000 -4211.6832 -5160.7351 301.5055 171.7566 
87335000 -4289.6603 -5266.5483 310.3487 6.0561 
87340000 -4253.8494 -5198.1082 299.9827 -154.5839 
87345000 -4251.5863 -5216.3256 306.4892 381.1463 
87350000 -4260.1024 -5207.778 301.0682 113.4788 
87355000 -4304.2483 -5197.5605 283.7974 -762.0159 
87360000 -4201.3665 -5191.19 314.4582 1.6511 
87365000 -4291.2952 -5220.3963 295.1673 -916.867 
87370000 -4291.292 -5228.0012 297.5843 -742.0689 
87375000 -4232.6458 -5183.5825 302.1042 -895.5724 
87380000 -4313.8872 -5263.6102 301.7186 285.9615 
87385000 -4275.6829 -5221.9734 300.6282 -602.7623 
87390000 -4252.94 -5189.4542 297.5223 -298.6066 
87395000 -4303.6919 -5218.8717 290.7446 -341.8405 
87400000 -4362.4351 -5277.8037 290.8046 -494.6262 
87405000 -4285.3954 -5239.7839 303.2008 54.2096 
87410000 -4245.3369 -5170.5365 293.9278 -93.5294 
87415000 -4252.4017 -5217.4752 306.5954 -191.1424 
87420000 -4285.8215 -5232.1546 300.6417 -188.8405 
87425000 -4287.3813 -5239.9152 302.6117 -669.1107 
87430000 -4258.5487 -5221.0908 305.7912 -249.4179 
87435000 -4342.8879 -5230.922 282.1207 -310.2538 
87440000 -4251.9572 -5191.7955 298.5784 -288.2156 
87445000 -4301.3037 -5228.37 294.5208 -397.1015 
87450000 -4360.6145 -5262.1352 286.4052 -0.7822 
87455000 -4323.295 -5282.5057 304.7328 -197.0551 
87460000 -4349.4286 -5262.7165 290.1436 -48.2805 
87465000 -4345.3446 -5293.7928 301.3137 -516.5026 
87470000 -4175.2833 -5151.9162 310.2677 3.5755 
87475000 -4300.9637 -5244.721 299.8234 -91.7841 
87480000 -4253.9577 -5218.0911 306.2967 -117.0916 
87485000 -4283.1024 -5224.7983 299.1685 -421.2082 
87490000 -4342.4614 -5271.3487 295.0993 185.9137 
87495000 -4221.3788 -5157.8648 297.5134 206.274 
87500000 -4249.6 -5231.4746 311.9329 -6.1302 
87505000 -4271.6216 -5238.3338 307.116 -513.3527 
87510000 -4317.6914 -5266.2951 301.3631 -40.8976 
87515000 -4168.5071 -5148.322 311.2786 -587.6432 
87520000 -4244.0528 -5170.5861 294.3515 -340.8826 
87525000 -4294.3668 -5248.3675 303.0777 -750.7268 
87530000 -4315.5616 -5235.644 292.3021 -558.2796 
87535000 -4278.0487 -5267.6948 314.4019 164.1834 
87540000 -4254.5617 -5187.6943 296.448 -435.7001 
87545000 -4259.2521 -5203.6329 300.0215 -1035.027 
87550000 -4270.9307 -5224.6464 302.9871 -73.8708 
87555000 -4247.0095 -5220.6673 309.3225 -415.3993 
87560000 -4372.9787 -5288.5973 290.884 -512.3432 
87565000 -4303.3799 -5255.1127 302.3572 -26.1933 
87570000 -4274.3235 -5196.3126 292.9078 127.6688 
87575000 -4165.0525 -5128.9892 306.2342 -437.7066 
87580000 -4301.7013 -5231.6313 295.4306 -417.5336 
87585000 -4303.258 -5259.437 303.7697 -276.795 
87590000 -4238.1785 -5174.2784 297.3907 668.398 
87595000 -4305.0379 -5239.2391 296.7875 -108.897 
87600000 -4248.8802 -5208.7336 304.937 340.1742 
87605000 -4252.3188 -5212.7592 305.1235 767.1416 
87610000 -4199.7025 -5170.0898 308.2835 213.1286 
87615000 -4240.1299 -5178.4644 298.1006 814.1628 
87620000 -4236.5804 -5169.0526 296.2382 114.0956 
87625000 -4299.5339 -5216.1154 291.1899 -151.7635 
87630000 -4197.3584 -5170.3156 309.1 -449.4366 
87635000 -4331.0882 -5208.7034 278.8106 -470.6256 
87640000 -4249.0916 -5207.3477 304.4296 -6.9912 
87645000 -4256.3335 -5194.58 298.0727 -529.3939 
87650000 -4311.6886 -5231.7748 292.3033 -650.2054 
87655000 -4228.835 -5223.7881 316.0878 -196.4999 
87660000 -4234.6952 -5204.054 307.9568 -337.6663 
87665000 -4223.6115 -5177.5523 303.0586 117.3784 
87670000 -4253.9734 -5171.9125 291.6212 612.8819 
87675000 -4293.0806 -5224.7963 295.9979 295.8865 
87680000 -4234.0674 -5189.7522 303.6127 -122.7661 
87685000 -4257.8794 -5195.485 297.8691 -186.9943 
87690000 -4246.8331 -5175.9977 295.1874 -431.8941 
87695000 -4353.8399 -5305.0055 302.177 44.6765 
87700000 -4304.8881 -5212.7269 288.4124 -238.2043 
87705000 -4280.4181 -5199.5787 292.0092 -531.6976 
87710000 -4307.2887 -5235.6344 294.9273 -178.443 
87715000 -4227.2384 -5181.5408 303.1735 18.0236 
87720000 -4251.0901 -5146.8839 284.5858 -631.9147 
87725000 -4231.7707 -5232.6014 317.9551 -630.4735 
87730000 -4204.8927 -5164.7217 304.9292 -751.4412 
87735000 -4264.3185 -5190.9593 294.3856 -718.7755 
87740000 -4280.8994 -5209.5498 295.0241 201.1707 
87745000 -4257.7697 -5207.0155 301.5671 -837.3238 
87750000 -4324.2227 -5250.0624 294.1311 -522.7311 
87755000 -4234.7422 -5190.9334 303.7736 -804.4809 
87760000 -4253.4237 -5165.2756 289.6873 -662.6673 
87765000 -4281.8077 -5193.811 289.7354 60.6227 
87770000 -4280.1374 -5217.7092 297.8583 -114.515 
87775000 -4309.2142 -5230.6019 292.7168 -947.72 
87780000 -4245.3299 -5222.8828 310.56 -94.4266 
87785000 -4232.8536 -5173.5497 298.8509 57.9145 
87790000 -4270.9945 -5225.6044 303.2712 -690.3263 
87795000 -4295.925 -5200.3321 287.3222 -124.4718 
87800000 -4218.7638 -5171.7759 302.7636 419.1083 
87805000 -4268.9559 -5199.3736 295.5855 163.8011 
87810000 -4270.5495 -5233.1766 305.8182 -334.3331 
87815000 -4323.5474 -5249.2412 294.0848 -733.9808 
87820000 -4251.5441 -5231.8109 311.4221 -455.166 
87825000 -4292.6822 -5255.3631 305.8353 -247.022 
87830000 -4289.2083 -5210.5716 292.709 365.716 
87835000 -4256.7657 -5234.4825 310.612 37.844 
87840000 -4269.5477 -5226.8626 304.1305 -91.5335 
87845000 -4323.6737 -5265.5792 299.2351 -944.0436 
87850000 -4267.4839 -5205.423 297.975 -644.6996 
87855000 -4212.2388 -5148.2808 297.3723 158.8647 
87860000 -4237.9821 -5176.1038 298.033 -267.6023 
87865000 -4248.3474 -5183.5103 297.093 -357.1692 
87870000 -4230.6576 -5172.7172 299.2841 352.3983 
87875000 -4307.9338 -5255.5969 301.0642 -663.2582 
87880000 -4276.3685 -5222.2234 300.4898 98.3886 
87885000 -4291.0988 -5238.7003 301.0447 62.7171 
87890000 -4240.0699 -5189.6183 301.6632 -246.4866 
87895000 -4214.7557 -5192.2893 310.5539 156.3548 
87900000 -4341.382 -5234.2211 283.6471 -712.5957 
87905000 -4306.5468 -5239.4559 296.3771 -63.031 
87910000 -4252.0338 -5209.1768 304.0759 -335.1044 
87915000 -4228.5176 -5138.1518 288.9828 -506.5079 
87920000 -4247.6063 -5224.6884 310.4104 -823.2844 
87925000 -4241.4651 -5173.6481 296.1464 -980.6601 
87930000 -4240.8728 -5167.4194 294.3557 -16.6823 
87935000 -4278.6663 -5226.3614 301.0744 -619.7196 
87940000 -4224.3314 -5160.8373 297.5197 -441.5868 
87945000 -4278.4728 -5207.2032 295.0495 -812.035 
87950000 -4251.1533 -5231.6122 311.4832 -100.6243 
87955000 -4264.0238 -5230.0093 306.8851 -271.8223 
87960000 -4302.5336 -5224.4729 292.892 -654.3168 
87965000 -4218.9908 -5176.228 304.1059 102.85 
87970000 -4250.5146 -5170.3249 292.2157 432.95 
87975000 -4219.6161 -5169.545 301.7841 240.073 
87980000 -4267.7313 -5211.055 299.6856 -33.6142 
87985000 -4278.0485 -5211.84 296.6574 -810.0268 
87990000 -4249.0729 -5230.3009 311.7275 -403.7294 
87995000 -4255.1338 -5216.9267 305.5532 -113.946 
88000000 -4192.427 -5143.0311 301.9986 -342.2112 
88005000 -4289.0008 -5218.8271 295.3977 -107.5774 
88010000 -4242.2072 -5215.2983 309.1425 18.057 
88015000 -4241.9345 -5197.0609 303.4353 -189.2326 
88020000 -4297.9083 -5219.8316 292.8869 -42.6123 
88025000 -4279.9408 -5219.749 298.5688 -1.4978 
88030000 -4274.2542 -5217.794 299.7543 -253.9213 
88035000 -4316.6666 -5232.5447 290.9664 -438.5293 
88040000 -4179.1927 -5156.886 310.6046 134.9529 
88045000 -4242.9766 -5237.0758 315.8166 -198.8087 
88050000 -4210.4478 -5135.492 293.8784 170.8532 
88055000 -4281.8638 -5224.1284 299.3492 92.7744 
88060000 -4239.4869 -5248.339 320.5034 508.7717 
88065000 -4240.4796 -5212.2913 308.736 396.0013 
88070000 -4303.2371 -5259.9739 303.9469 -363.3492 
88075000 -4248.381 -5215.0113 307.09 -212.1511 
88080000 -4244.1432 -5175.2519 295.8051 581.0249 
88085000 -4260.9514 -5212.0158 302.1448 407.8494 
88090000 -4271.8644 -5233.7738 305.5902 308.5351 
88095000 -4220.9962 -5153.9896 296.4038 174.9501 
88100000 -4288.3076 -5214.7881 294.3347 -457.8552 
88105000 -4228.6542 -5207.3564 310.9251 -32.4933 
88110000 -4216.9732 -5208.417 314.973 -842.6785 
88115000 -4266.396 -5210.725 300.005 11.2105 
88120000 -4279.2314 -5233.9424 303.3033 -958.3676 
88125000 -4309.9991 -5238.2436 294.8951 -300.1417 
88130000 -4335.986 -5238.3156 286.6622 -184.688 
88135000 -4260.3235 -5189.9307 295.328 -22.2746 
88140000 -4322.5033 -5245.5829 293.2543 -241.7972 
88145000 -4285.8466 -5232.3992 300.7115 -28.5741 
88150000 -4274.5692 -5224.2868 301.7169 185.6685 
88155000 -4370.2241 -5300.4078 295.5112 -503.9894 
88160000 -4315.5241 -5246.0868 295.6316 -365.8914 
88165000 -4267.0875 -5184.5917 291.483 169.1135 
88170000 -4160.3143 -5129.1674 307.7962 86.9578 
88175000 -4219.9949 -5175.7483 303.6344 -66.2907 
88180000 -4223.377 -5181.582 304.4133 -308.993 
88185000 -4261.7186 -5181.8293 292.3111 -148.0218 
88190000 -4267.894 -5190.4124 293.076 -1283.7993 
88195000 -4191.7835 -5115.0905 293.3265 -147.5249 
88200000 -4237.0256 -5179.9703 299.5652 8.3459 
88205000 -4260.7919 -5215.0066 303.1456 248.3084 
88210000 -4207.4701 -5170.452 305.9309 45.2582 
88215000 -4236.1773 -5171.4485 297.1274 -587.3545 
88220000 -4211.8867 -5137.5866 294.0867 -177.9442 
88225000 -4318.1982 -5249.1454 295.7537 -598.3454 
88230000 -4264.779 -5199.3915 296.9182 -485.5234 
88235000 -4259.7622 -5227.6514 307.4899 -431.6076 
88240000 -4290.3932 -5223.3688 296.3981 80.5939 
88245000 -4278.7596 -5230.952 302.5032 -152.7157 
88250000 -4283.7552 -5216.5819 296.3509 -169.8742 
88255000 -4316.4128 -5233.6342 291.3932 -784.9072 
88260000 -4257.0899 -5201.7817 300.1203 -451.6529 
88265000 -4247.9485 -5183.6513 297.2646 -577.3362 
88270000 -4344.9616 -5290.2153 300.2988 134.7579 
88275000 -4315.8007 -5224.8194 288.7873 -533.6261 
88280000 -4309.0428 -5211.5093 286.7057 -699.028 
88285000 -4269.4115 -5211.56 299.3123 -548.3727 
88290000 -4244.9907 -5217.4411 308.939 30.8716 
88295000 -4261.5432 -5198.5323 297.6732 -609.7159 
88300000 -4287.9901 -5231.7834 299.8348 90.5621 
88305000 -4287.5857 -5204.8078 291.3934 -486.0478 
88310000 -4303.1849 -5234.1622 295.7633 41.9236 
88315000 -4309.8368 -5250.1501 298.7293 -69.1465 
88320000 -4254.4133 -5228.1089 309.3345 -276.8952 
88325000 -4302.2956 -5232.7371 295.5931 -751.6582 
88330000 -4352.4639 -5287.1456 296.9402 -565.3827 
88335000 -4268.9606 -5246.8338 310.6617 -438.7995 
88340000 -4267.3423 -5236.9318 308.0301 51.0742 
88345000 -4303.2079 -5260.3935 304.0895 -492.4139 
88350000 -4247.1727 -5188.8744 299.1704 207.9097 
88355000 -4258.0521 -5189.4916 295.9101 -347.395 
88360000 -4240.2781 -5183.9448 299.7946 -407.3373 
88365000 -4289.6438 -5208.1861 291.8128 393.717 
88370000 -4298.9634 -5236.9819 298.0003 -927.3418 
88375000 -4353.8955 -5249.9056 284.6545 195.059 
88380000 -4275.7938 -5185.1882 288.9066 -785.1607 
88385000 -4275.501 -5212.3155 297.6178 -622.484 
88390000 -4330.8052 -5242.0495 289.4943 -287.4393 
88395000 -4303.0851 -5228.8709 294.114 138.2169 
88400000 -4348.4644 -5276.0658 294.6908 294.4145 
88405000 -4282.3842 -5194.0757 289.6364 14.3125 
88410000 -4272.7115 -5179.8665 288.1952 165.8512 
88415000 -4257.5745 -5190.6125 296.418 122.7513 
88420000 -4327.8764 -5223.7475 284.6104 -253.6267 
88425000 -4312.3645 -5234.2591 292.8778 -183.2899 
88430000 -4275.1304 -5204.9387 295.3919 -224.4742 
88435000 -4272.3285 -5232.0683 304.9009 -51.8303 
88440000 -4357.5344 -5234.9913 278.7603 -290.6098 
88445000 -4310.0497 -5224.465 290.5017 -54.416 
88450000 -4289.3722 -5225.666 297.4523 138.6607 
88455000 -4266.1016 -5168.928 286.82 -235.2277 
88460000 -4297.0266 -5248.8982 302.4013 -422.4971 
88465000 -4280.4626 -5206.7914 294.2865 890.0002 
88470000 -4271.9892 -5169.4004 285.0996 -788.8523 
88475000 -4280.1544 -5202.1123 292.8979 -206.9242 
88480000 -4294.4463 -5212.4879 291.6538 -71.0556 
88485000 -4249.4922 -5202.706 302.8277 180.2372 
88490000 -4280.3455 -5228.8921 301.3449 -225.9336 
88495000 -4334.1417 -5234.6179 286.0734 -864.6477 
88500000 -4287.1991 -5219.4718 296.1749 -479.1153 
88505000 -4306.1081 -5221.9225 290.9462 -1228.1344 
88510000 -4273.4924 -5187.8835 290.494 -171.1239 
88515000 -4242.8441 -5161.4403 291.8299 -137.5592 
88520000 -4296.2454 -5210.7943 290.5442 -311.6944 
88525000 -4229.5576 -5187.3144 304.2709 -1264.8467 
88530000 -4245.9602 -5206.0175 305.0018 -406.7629 
88535000 -4231.2686 -5220.0629 314.1313 -520.5582 
88540000 -4241.8568 -5235.6874 315.7313 -664.5553 
88545000 -4218.7436 -5186.6177 307.4851 120.7952 
88550000 -4293.4361 -5254.6107 305.3568 -144.644 
88555000 -4273.71 -5190.7051 291.3213 -272.0364 
88560000 -4258.0055 -5202.2786 299.9873 -300.6749 
88565000 -4221.6102 -5202.2598 311.5437 400.3402 
88570000 -4211.5039 -5180.9999 308.0004 509.829 
88575000 -4186.2275 -5155.2366 307.8457 310.0998 
88580000 -4291.5053 -5204.7344 290.1249 591.2198 
88585000 -4262.4005 -5170.4439 288.4774 -713.6062 
88590000 -4307.2152 -5225.4588 291.7179 -601.2025 
88595000 -4258.8966 -5172.6633 290.2957 -332.3421 
88600000 -4201.2526 -5184.184 312.2687 742.9767 
88605000 -4305.8774 -5224.4444 291.8207 -185.105 
88610000 -4303.6159 -5250.2207 300.728 -157.4232 
88615000 -4320.3921 -5235.7089 290.7881 -157.8897 
88620000 -4247.3542 -5209.1514 305.5545 -346.1063 
88625000 -4266.0247 -5171.004 287.504 450.3503 
88630000 -4242.9563 -5213.897 308.4593 -455.6955 
88635000 -4320.282 -5234.6534 290.4878 -205.0893 
88640000 -4279.8762 -5202.0813 292.9765 -670.4189 
88645000 -4289.6353 -5201.5432 289.7051 121.1548 
88650000 -4296.0704 -5250.3942 303.1803 -176.6553 
88655000 -4252.3304 -5237.7403 313.056 -207.4614 
88660000 -4219.0271 -5168.3776 301.6003 221.5607 
88665000 -4300.1454 -5211.9658 289.6773 -371.0873 
88670000 -4278.6566 -5206.7479 294.8465 -409.5939 
88675000 -4203.5658 -5165.252 305.5193 87.0455 
88680000 -4266.9353 -5225.3311 304.4739 -188.2718 
88685000 -4241.9229 -5178.801 297.6379 -650.7147 
88690000 -4260.5195 -5188.3177 294.7533 -745.3603 
88695000 -4278.9895 -5235.0458 303.7307 175.3136 
88700000 -4311.8392 -5237.5667 294.0955 -1338.4944 
88705000 -4295.7849 -5239.5249 299.8179 -86.6605 
88710000 -4214.1628 -5165.2151 302.141 -287.9711 
88715000 -4285.2511 -5236.6425 302.2487 263.0655 
88720000 -4299.9346 -5221.8155 292.8735 -192.2277 
88725000 -4243.5246 -5201.9476 304.4826 -353.9102 
88730000 -4249.2006 -5257.0275 320.1778 -430.5355 
88735000 -4295.2817 -5230.5061 297.1126 -259.005 
88740000 -4267.8928 -5215.646 301.0929 -306.2254 
88745000 -4273.2942 -5183.895 289.2899 -231.0079 
88750000 -4201.6639 -5163.8586 305.6808 250.4207 
88755000 -4252.0342 -5204.894 302.7152 -388.8947 
88760000 -4266.5436 -5193.8842 294.608 -570.7799 
88765000 -4301.2081 -5235.1212 296.696 588.2088 
88770000 -4289.4137 -5163.9997 277.8483 -562.0644 
88775000 -4284.0988 -5187.4323 286.9811 61.6105 
88780000 -4262.8643 -5182.076 292.0255 398.6235 
88785000 -4249.3759 -5234.9455 313.1068 245.4003 
88790000 -4305.3958 -5247.8866 299.4211 -646.2124 
88795000 -4205.4364 -5157.1996 302.3668 -320.2607 
88800000 -4246.3369 -5191.8944 300.3953 -867.0855 
88805000 -4267.3562 -5214.341 300.8487 -512.5334 
88810000 -4282.0853 -5232.9922 302.0948 -300.3255 
88815000 -4197.4428 -5167.533 308.1891 -76.6 
88820000 -4364.5229 -5248.6222 280.8706 -161.7142 
88825000 -4259.2647 -5205.4165 300.5841 107.7345 
88830000 -4262.039 -5198.8063 297.6028 -308.9884 
88835000 -4363.8896 -5251.0118 281.8309 -365.0236 
88840000 -4215.5987 -5142.2906 294.4019 185.2781 
88845000 -4139.5215 -5116.9382 310.5167 -36.713 
88850000 -4266.144 -5198.2185 296.1119 -306.3902 
88855000 -4318.5103 -5263.8416 300.3234 38.3384 
88860000 -4285.1602 -5196.206 289.4313 -48.593 
88865000 -4254.9916 -5201.7583 300.7795 -561.431 
88870000 -4262.7879 -5206.6512 299.8571 -79.2222 
88875000 -4310.4825 -5233.5046 293.236 -507.1333 
88880000 -4283.4477 -5200.092 291.2098 -246.0666 
88885000 -4319.2775 -5234.7675 290.8431 -34.7905 
88890000 -4288.2479 -5216.6179 294.935 -73.3051 
88895000 -4244.0433 -5190.9453 300.8224 56.0588 
88900000 -4254.637 -5250.2785 316.3065 -451.9546 
88905000 -4290.7224 -5233.7479 299.5909 -382.8639 
88910000 -4275.5452 -5218.5378 299.5805 140.1126 
88915000 -4220.2325 -5195.7208 309.9041 -65.1577 
88920000 -4235.3332 -5152.5911 291.4048 -219.507 
88925000 -4291.214 -5217.424 294.2488 235.483 
88930000 -4231.903 -5235.9566 318.979 -343.6661 
88935000 -4270.7183 -5187.3232 291.1973 -263.0015 
88940000 -4244.3531 -5173.9961 295.3394 -522.0063 
88945000 -4354.1601 -5272.2731 291.6764 -772.5906 
88950000 -4248.9423 -5191.5021 299.443 134.3797 
88955000 -4271.1148 -5180.2925 288.8378 191.4904 
88960000 -4227.3587 -5199.7935 308.934 323.4333 
88965000 -4229.2436 -5199.8615 308.3568 80.0163 
88970000 -4309.0398 -5224.6893 290.8938 -264.5762 
88975000 -4300.9189 -5226.8104 294.1476 -717.2338 
88980000 -4192.1084 -5191.978 317.6498 165.322 
88985000 -4278.7476 -5242.0794 306.0421 54.8209 
88990000 -4324.8335 -5231.9976 288.1981 -149.5904 
88995000 -4286.045 -5210.4392 293.6719 -884.923 
89000000 -4262.6304 -5195.7743 296.4516 201.4096 
89005000 -4253.1166 -5209.5833 303.8611 133.4262 
89010000 -4267.8749 -5202.7219 296.9927 -301.4211 
89015000 -4268.8127 -5213.7137 300.1867 -910.1465 
89020000 -4240.5527 -5195.2975 303.314 -819.1358 
89025000 -4260.0842 -5218.3389 304.4291 -5.4889 
89030000 -4270.0732 -5244.0322 309.4182 -435.7398 
89035000 -4291.9023 -5233.8072 299.2349 -576.809 
89040000 -4235.3119 -5166.324 295.7744 -499.9032 
89045000 -4268.0035 -5216.8162 301.4295 -796.4743 
89050000 -4219.2484 -5166.1194 300.8126 743.8507 
89055000 -4274.4451 -5201.7737 294.6042 -10.7304 
89060000 -4186.267 -5187.2123 317.9915 212.6602 
89065000 -4301.7236 -5227.8184 294.2122 -51.8739 
89070000 -4259.0833 -5215.2971 303.7807 -541.106 
89075000 -4316.0711 -5209.7414 283.9112 -620.6745 
89080000 -4295.4114 -5247.5143 302.4747 -533.449 
89085000 -4250.6723 -5192.9749 299.3613 -24.6964 
89090000 -4295.5466 -5241.8583 300.6349 -118.4089 
89095000 -4303.399 -5245.4522 299.282 -624.0866 
89100000 -4268.6892 -5217.3813 301.3912 -218.1715 
89105000 -4269.354 -5209.4301 298.6539 -983.1422 
89110000 -4158.6051 -5146.5127 313.8495 153.7955 
89115000 -4226.3028 -5165.1883 298.2757 -609.1422 
89120000 -4212.0656 -5173.1622 305.332 -464.4803 
89125000 -4173.5763 -5143.3678 308.0942 -4.5073 
89130000 -4373.2818 -5264.9713 283.2819 -657.2203 
89135000 -4233.2921 -5188.3337 303.4083 81.0045 
89140000 -4294.8188 -5224.7361 295.4266 -85.1728 
89145000 -4268.4075 -5194.0406 294.0655 574.4382 
89150000 -4202.593 -5169.3294 307.1237 -207.0874 
89155000 -4178.7975 -5152.5581 309.3552 797.952 
89160000 -4240.3516 -5161.9407 292.7808 389.9603 
89165000 -4326.4928 -5245.6935 292.022 -960.4807 
89170000 -4231.7701 -5173.1703 299.0746 -98.5286 
89175000 -4288.2753 -5214.8903 294.3774 -423.4263 
89180000 -4304.0109 -5213.1544 288.8269 -486.7543 
89185000 -4266.67 -5248.7683 312.004 -279.7185 
89190000 -4270.2196 -5245.8501 309.9492 -870.4459 
89195000 -4266.3264 -5193.7978 294.6495 -418.7703 
89200000 -4349.0793 -5253.6216 287.3651 -140.9927 
89205000 -4290.1475 -5241.0228 302.0847 19.6395 
89210000 -4325.2082 -5243.9146 291.8649 -472.0314 
89215000 -4269.7169 -5191.8003 292.9378 234.1884 
89220000 -4260.5447 -5194.2324 296.6244 -615.5215 
89225000 -4315.211 -5270.9556 303.6317 -261.207 
89230000 -4292.3739 -5227.4454 297.064 -469.1549 
89235000 -4275.098 -5226.7758 302.3397 -130.9913 
89240000 -4274.4302 -5218.6273 299.9631 -468.1094 
89245000 -4254.2433 -5208.8481 303.2695 -139.373 
89250000 -4352.8754 -5284.5155 295.9739 -119.9958 
89255000 -4254.4629 -5177.5597 293.2598 -249.7286 
89260000 -4227.1029 -5180.0224 302.7341 -346.7431 
89265000 -4202.5079 -5164.0157 305.4626 94.2666 
89270000 -4243.5302 -5223.6291 311.3688 -769.065 
89275000 -4300.9496 -5243.6675 299.4932 -989.139 
89280000 -4267.7253 -5220.6998 302.7516 -449.4295 
89285000 -4244.3412 -5194.3183 301.7994 -317.7582 
89290000 -4294.2087 -5219.3489 293.9089 -756.668 
89295000 -4252.9322 -5209.2654 303.8187 -240.1698 
89300000 -4298.0909 -5225.4183 294.6038 -399.7055 
89305000 -4291.6852 -5206.6804 290.6859 -198.0835 
89310000 -4203.9567 -5156.8746 302.7336 464.6709 
89315000 -4284.5845 -5238.2803 302.9808 -125.365 
89320000 -4278.5901 -5248.997 308.2897 -406.9327 
89325000 -4298.9784 -5216.4135 291.4611 -32.6465 
89330000 -4279.1787 -5166.0513 281.7516 -90.1021 
89335000 -4276.8739 -5219.9871 299.6188 -472.5299 
89340000 -4238.8045 -5190.7523 302.4255 -342.6625 
89345000 -4316.5216 -5197.5796 279.9044 -179.7942 
89350000 -4319.7799 -5281.2364 305.4463 -884.6677 
89355000 -4250.2604 -5222.3702 308.8308 216.5354 
89360000 -4241.9304 -5200.5962 304.5597 -240.6956 
89365000 -4268.4101 -5211.118 299.49 -6.9716 
89370000 -4226.3866 -5192.4484 306.9094 -117.8451 
89375000 -4252.0215 -5187.2134 297.1023 -157.5736 
89380000 -4302.2147 -5198.5698 284.7641 396.853 
89385000 -4222.5757 -5160.6984 298.0333 310.6726 
89390000 -4263.787 -5239.5325 309.9858 -608.7887 
89395000 -4317.877 -5252.4462 296.9044 -417.7522 
89400000 -4269.3076 -5225.0296 303.6245 -213.4026 
89405000 -4238.0878 -5199.2435 305.3507 -269.4411 
89410000 -4232.0351 -5168.44 297.4876 -81.6879 
89415000 -4264.5844 -5207.9405 299.696 -23.4452 
89420000 -4281.379 -5227.316 300.5159 -714.0363 
89425000 -4222.912 -5171.1335 301.2416 -162.1751 
89430000 -4236.2422 -5156.9634 292.5051 71.049 
89435000 -4313.1099 -5246.9843 296.6837 -394.0886 
89440000 -4349.0317 -5255.3748 287.9372 -560.0675 
89445000 -4243.6758 -5202.3583 304.565 -769.2898 
89450000 -4278.03 -5213.5225 297.1978 -412.539 
89455000 -4204.4849 -5175.0103 308.3274 325.5126 
89460000 -4284.994 -5234.5232 301.6571 -325.4972 
89465000 -4183.7417 -5138.1462 303.2059 137.803 
89470000 -4321.9238 -5310.6699 314.116 182.5355 
89475000 -4291.3214 -5235.523 299.9645 -365.2762 
89480000 -4308.9801 -5246.4478 297.8252 -591.2269 
89485000 -4245.0538 -5189.1302 299.9248 -173.5605 
89490000 -4268.6145 -5220.9149 302.5375 -302.2353 
89495000 -4228.6578 -5167.9409 298.402 -752.1325 
89500000 -4243.4098 -5195.719 302.5403 -261.6675 
89505000 -4287.4721 -5214.2247 294.4212 548.8083 
89510000 -4268.4625 -5216.5471 301.1981 -511.4367 
89515000 -4272.1689 -5229.0461 303.9915 -37.6605 
89520000 -4337.0487 -5256.2589 292.025 -218.4768 
89525000 -4351.1631 -5262.914 289.6553 -945.7316 
89530000 -4334.089 -5241.4114 288.2483 -227.0744 
89535000 -4220.0666 -5180.5058 305.1231 -287.742 
89540000 -4305.2783 -5229.5356 293.6284 -340.7333 
89545000 -4269.5074 -5186.7448 291.3983 259.3652 
89550000 -4213.5613 -5183.2923 308.075 389.1706 
89555000 -4248.4252 -5215.9656 307.3791 -622.843 
89560000 -4208.8642 -5151.1235 299.3475 337.3302 
89565000 -4210.2291 -5166.8997 303.9258 -220.767 
89570000 -4205.5829 -5190.1036 312.7736 -301.6163 
89575000 -4149.9653 -5093.6242 299.7921 -300.904 
89580000 -4320.4272 -5217.6943 285.0539 373.4658 
89585000 -4227.2379 -5187.9944 305.2239 -451.2209 
89590000 -4233.5787 -5171.5307 297.9791 -815.3908 
89595000 -4181.855 -5175.9003 315.7995 -266.6584 
89600000 -4280.4262 -5216.3301 297.3284 -250.7534 
